Description,Quantity,InvoiceTime,CustomerID,VIEW
OTHER_ITEMS,24,10,15601,1
OTHER_ITEMS,12,10,15601,1
OTHER_ITEMS,24,10,15601,1
OTHER_ITEMS,36,10,15601,1
OTHER_ITEMS,12,11,18041,1
OTHER_ITEMS,12,11,18041,1
OTHER_ITEMS,3,11,18041,1
OTHER_ITEMS,1,11,18041,1
DECORATION,36,12,14060,1
DECORATION,36,12,14060,1
OTHER_ITEMS,144,12,14060,1
OTHER_ITEMS,48,12,15923,1
BAG,192,12,17381,1
OTHER_ITEMS,600,12,17381,1
T-LIGHT HOLDER,24,13,15827,1
OTHER_ITEMS,1,13,16916,1
OTHER_ITEMS,5,13,16916,1
OTHER_ITEMS,12,13,16916,1
OTHER_ITEMS,25,13,17964,1
OTHER_ITEMS,12,13,17964,1
OTHER_ITEMS,25,13,17964,1
OTHER_ITEMS,24,13,17964,1
OTHER_ITEMS,1,13,17964,1
OTHER_ITEMS,48,13,17964,1
OTHER_ITEMS,25,13,17802,1
BAG,5,13,17976,1
OTHER_ITEMS,25,14,16186,1
OTHER_ITEMS,12,14,16186,1
OTHER_ITEMS,12,14,16186,1
DECORATION,36,14,17685,1
OTHER_ITEMS,25,14,17685,1
NO VIEW,19,14,11111,0
OTHER_ITEMS,25,15,15732,1
OTHER_ITEMS,24,15,13138,1
OTHER_ITEMS,60,15,15061,1
OTHER_ITEMS,24,15,15061,1
OTHER_ITEMS,24,15,15061,1
OTHER_ITEMS,48,15,15061,1
OTHER_ITEMS,108,15,15061,1
OTHER_ITEMS,75,15,15061,1
OTHER_ITEMS,200,15,15061,1
OTHER_ITEMS,200,15,15061,1
CAKE CASE,120,15,15061,1
OTHER_ITEMS,270,15,15061,1
OTHER_ITEMS,50,15,15061,1
OTHER_ITEMS,48,15,15061,1
OTHER_ITEMS,96,15,15061,1
OTHER_ITEMS,24,15,15061,1
OTHER_ITEMS,48,15,15061,1
OTHER_ITEMS,48,15,15061,1
OTHER_ITEMS,24,15,15061,1
OTHER_ITEMS,48,15,15061,1
OTHER_ITEMS,50,15,15061,1
OTHER_ITEMS,50,15,15061,1
CAKE CASE,120,15,15061,1
OTHER_ITEMS,90,15,15061,1
OTHER_ITEMS,24,15,15640,1
OTHER_ITEMS,24,15,15640,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,2,15,15574,1
DECORATION,10,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
OTHER_ITEMS,1,15,15574,1
BAG,1,15,15574,1
OTHER_ITEMS,3,15,15574,1
OTHER_ITEMS,12,16,14829,1
OTHER_ITEMS,12,16,14829,1
OTHER_ITEMS,12,16,14829,1
OTHER_ITEMS,12,16,14829,1
OTHER_ITEMS,12,16,14829,1
GAMES,12,16,14829,1
OTHER_ITEMS,12,16,14829,1
OTHER_ITEMS,12,16,14829,1
OTHER_ITEMS,24,16,14775,1
DECORATION,36,16,12971,1
DECORATION,24,16,15646,1
OTHER_ITEMS,12,16,15646,1
OTHER_ITEMS,12,16,15646,1
OTHER_ITEMS,12,16,15646,1
OTHER_ITEMS,12,16,15646,1
OTHER_ITEMS,12,16,15646,1
OTHER_ITEMS,48,16,15646,1
OTHER_ITEMS,36,16,15646,1
OTHER_ITEMS,12,17,13402,1
OTHER_ITEMS,12,17,13402,1
OTHER_ITEMS,2880,17,16754,1
OTHER_ITEMS,25,18,18168,1
OTHER_ITEMS,25,18,18168,1
OTHER_ITEMS,25,18,14395,1
OTHER_ITEMS,12,18,14395,1
OTHER_ITEMS,25,18,14395,1
OTHER_ITEMS,25,18,14395,1
CANDLES,48,18,14865,1
OTHER_ITEMS,24,18,14865,1
OTHER_ITEMS,288,18,15093,1
OTHER_ITEMS,24,18,15093,1
OTHER_ITEMS,12,18,15093,1
OTHER_ITEMS,12,18,15093,1
OTHER_ITEMS,36,18,15093,1
OTHER_ITEMS,36,18,15093,1
OTHER_ITEMS,36,18,15093,1
OTHER_ITEMS,24,18,15093,1
OTHER_ITEMS,24,18,15093,1
OTHER_ITEMS,36,18,15093,1
OTHER_ITEMS,48,18,15093,1
OTHER_ITEMS,48,18,15093,1
OTHER_ITEMS,48,18,17552,1
DECORATION,48,9,17135,1
DECORATION,36,9,17135,1
OTHER_ITEMS,24,9,12686,1
OTHER_ITEMS,24,9,12686,1
OTHER_ITEMS,24,9,12686,1
OTHER_ITEMS,48,10,13370,1
OTHER_ITEMS,5,10,12841,1
DECORATION,10,10,16905,1
OTHER_ITEMS,1,11,17967,1
OTHER_ITEMS,1,11,17967,1
OTHER_ITEMS,1,11,17967,1
OTHER_ITEMS,12,11,17967,1
OTHER_ITEMS,12,11,17967,1
DECORATION,1,11,16891,1
DECORATION,1,11,16891,1
OTHER_ITEMS,1,11,16891,1
OTHER_ITEMS,1,11,11111,1
OTHER_ITEMS,1,11,11111,1
OTHER_ITEMS,3,11,11111,1
OTHER_ITEMS,1,11,11111,1
OTHER_ITEMS,1,11,11111,1
DECORATION,9,11,11111,1
DECORATION,8,11,11111,1
DECORATION,8,11,11111,1
DECORATION,26,11,11111,1
OTHER_ITEMS,5,11,11111,1
OTHER_ITEMS,13,11,11111,1
OTHER_ITEMS,1440,11,14156,1
OTHER_ITEMS,10,12,11111,1
NO VIEW,20,12,11111,0
NO VIEW,15,12,11111,0
OTHER_ITEMS,48,12,17884,1
OTHER_ITEMS,48,12,17884,1
OTHER_ITEMS,12,12,14083,1
OTHER_ITEMS,12,12,14083,1
OTHER_ITEMS,24,12,14083,1
OTHER_ITEMS,24,12,14083,1
OTHER_ITEMS,25,12,13013,1
OTHER_ITEMS,25,12,13013,1
OTHER_ITEMS,16,12,13013,1
OTHER_ITEMS,24,13,17787,1
OTHER_ITEMS,12,13,12682,1
DECORATION,48,14,14911,1
T-LIGHT HOLDER,24,14,14911,1
OTHER_ITEMS,50,14,14911,1
OTHER_ITEMS,24,14,14911,1
OTHER_ITEMS,25,14,14911,1
OTHER_ITEMS,25,14,14911,1
OTHER_ITEMS,3,14,14723,1
OTHER_ITEMS,4,14,14723,1
OTHER_ITEMS,3,14,14723,1
CANDLES,24,14,17819,1
CANDLES,24,14,17819,1
DECORATION,3,14,14723,1
OTHER_ITEMS,1,14,14723,1
OTHER_ITEMS,25,14,17841,1
DECORATION,24,14,17841,1
OTHER_ITEMS,1,14,17841,1
OTHER_ITEMS,1,14,17841,1
OTHER_ITEMS,1,14,17841,1
OTHER_ITEMS,12,14,16140,1
OTHER_ITEMS,1,14,17198,1
OTHER_ITEMS,1,14,17198,1
OTHER_ITEMS,2,14,17198,1
OTHER_ITEMS,1,14,17198,1
OTHER_ITEMS,1,15,17238,1
OTHER_ITEMS,25,15,17238,1
NO VIEW,57,15,11111,0
NO VIEW,110,15,11111,0
NO VIEW,70,15,11111,0
CANDLES,32,16,16725,1
OTHER_ITEMS,1,16,16725,1
OTHER_ITEMS,12,16,11111,1
OTHER_ITEMS,12,16,11111,1
CAKE CASE,120,16,12395,1
CAKE CASE,120,16,12395,1
CAKE CASE,120,16,12395,1
OTHER_ITEMS,48,17,13081,1
OTHER_ITEMS,24,17,13081,1
OTHER_ITEMS,24,17,13081,1
OTHER_ITEMS,12,17,13081,1
OTHER_ITEMS,12,17,13081,1
OTHER_ITEMS,12,17,15545,1
OTHER_ITEMS,12,17,15545,1
OTHER_ITEMS,12,17,15545,1
OTHER_ITEMS,12,10,13838,1
OTHER_ITEMS,30,11,14800,1
OTHER_ITEMS,48,11,14800,1
OTHER_ITEMS,10,11,14800,1
OTHER_ITEMS,12,11,14800,1
OTHER_ITEMS,12,11,14800,1
OTHER_ITEMS,1,11,15708,1
OTHER_ITEMS,4,11,15708,1
CANDLES,32,11,15708,1
CANDLES,32,11,15708,1
OTHER_ITEMS,24,11,13269,1
OTHER_ITEMS,12,11,14813,1
OTHER_ITEMS,24,11,12567,1
OTHER_ITEMS,24,11,12567,1
OTHER_ITEMS,24,11,12567,1
OTHER_ITEMS,24,11,12567,1
OTHER_ITEMS,24,11,12567,1
OTHER_ITEMS,24,11,12567,1
OTHER_ITEMS,28,11,12567,1
OTHER_ITEMS,36,11,12567,1
CANDLES,24,11,17062,1
NO VIEW,12,11,17062,0
OTHER_ITEMS,12,11,17062,1
OTHER_ITEMS,1,12,18118,1
OTHER_ITEMS,1,12,18118,1
OTHER_ITEMS,1,12,18118,1
OTHER_ITEMS,1,12,18118,1
OTHER_ITEMS,1,12,18118,1
OTHER_ITEMS,12,12,12841,1
OTHER_ITEMS,48,12,13506,1
DECORATION,2,12,15716,1
DECORATION,10,12,15716,1
DECORATION,36,12,16983,1
DECORATION,36,12,16983,1
OTHER_ITEMS,12,12,17059,1
DECORATION,48,12,17059,1
DECORATION,6,12,17059,1
DECORATION,4,12,17059,1
DECORATION,1,12,17059,1
DECORATION,16,12,17059,1
OTHER_ITEMS,1,12,17059,1
OTHER_ITEMS,1,12,17059,1
OTHER_ITEMS,3,12,17059,1
OTHER_ITEMS,2,12,17059,1
OTHER_ITEMS,3,12,17059,1
OTHER_ITEMS,1,12,17059,1
OTHER_ITEMS,1,12,17059,1
OTHER_ITEMS,1,12,17059,1
OTHER_ITEMS,1,12,17059,1
OTHER_ITEMS,1,12,12748,1
OTHER_ITEMS,1,12,12748,1
OTHER_ITEMS,24,12,12748,1
OTHER_ITEMS,1,12,12748,1
OTHER_ITEMS,12,12,12748,1
OTHER_ITEMS,12,12,12748,1
OTHER_ITEMS,12,12,12748,1
OTHER_ITEMS,12,12,12748,1
OTHER_ITEMS,24,12,16327,1
DECORATION,10,12,17211,1
OTHER_ITEMS,30,12,17211,1
OTHER_ITEMS,30,12,17211,1
NO VIEW,1,12,12748,0
OTHER_ITEMS,5,12,12748,1
OTHER_ITEMS,1,12,12748,1
OTHER_ITEMS,3,12,12748,1
OTHER_ITEMS,1,12,12748,1
OTHER_ITEMS,1,12,12748,1
BAG,4,13,15880,1
OTHER_ITEMS,12,13,15880,1
OTHER_ITEMS,1,13,15880,1
OTHER_ITEMS,12,13,15880,1
OTHER_ITEMS,12,13,15880,1
BAG,10,13,16718,1
OTHER_ITEMS,48,13,16718,1
OTHER_ITEMS,17,13,16718,1
OTHER_ITEMS,10,13,16718,1
OTHER_ITEMS,3,13,16718,1
OTHER_ITEMS,3,13,16718,1
OTHER_ITEMS,1,13,16718,1
OTHER_ITEMS,48,13,16718,1
OTHER_ITEMS,1,13,12748,1
OTHER_ITEMS,1,13,12748,1
OTHER_ITEMS,12,13,12748,1
OTHER_ITEMS,8,13,12748,1
OTHER_ITEMS,12,13,17863,1
OTHER_ITEMS,12,13,17863,1
OTHER_ITEMS,12,13,17863,1
OTHER_ITEMS,12,13,15311,1
OTHER_ITEMS,1,13,15426,1
OTHER_ITEMS,1,13,15426,1
OTHER_ITEMS,1,13,15426,1
OTHER_ITEMS,1,13,15426,1
NO VIEW,1,14,12647,0
OTHER_ITEMS,12,14,15894,1
OTHER_ITEMS,12,14,15894,1
OTHER_ITEMS,12,14,15894,1
OTHER_ITEMS,12,14,15894,1
OTHER_ITEMS,12,14,15894,1
OTHER_ITEMS,4,14,15867,1
OTHER_ITEMS,12,14,12472,1
OTHER_ITEMS,24,14,12472,1
DECORATION,24,14,12472,1
DECORATION,12,14,15555,1
DECORATION,10,14,15555,1
DECORATION,10,14,15555,1
DECORATION,15,14,15555,1
DECORATION,10,14,15555,1
DECORATION,10,14,15555,1
OTHER_ITEMS,12,14,15555,1
OTHER_ITEMS,12,14,15555,1
OTHER_ITEMS,12,14,15555,1
OTHER_ITEMS,25,14,15555,1
OTHER_ITEMS,25,14,15555,1
OTHER_ITEMS,25,14,15555,1
OTHER_ITEMS,12,14,13034,1
OTHER_ITEMS,1,15,17402,1
OTHER_ITEMS,1,15,15889,1
OTHER_ITEMS,6,15,15889,1
OTHER_ITEMS,24,15,15889,1
OTHER_ITEMS,5,15,15889,1
OTHER_ITEMS,4,15,15889,1
OTHER_ITEMS,3,15,15889,1
OTHER_ITEMS,3,15,14606,1
OTHER_ITEMS,24,15,12720,1
OTHER_ITEMS,24,15,12720,1
OTHER_ITEMS,720,15,16422,1
OTHER_ITEMS,12,15,12763,1
OTHER_ITEMS,12,15,12763,1
OTHER_ITEMS,12,15,12763,1
OTHER_ITEMS,12,15,12763,1
OTHER_ITEMS,12,15,12763,1
OTHER_ITEMS,24,15,14081,1
OTHER_ITEMS,36,15,14081,1
OTHER_ITEMS,6,15,14081,1
OTHER_ITEMS,6,15,14081,1
OTHER_ITEMS,12,15,14081,1
OTHER_ITEMS,1,16,14404,1
OTHER_ITEMS,1,16,14404,1
DECORATION,3,16,13174,1
DECORATION,3,16,13174,1
OTHER_ITEMS,1,16,13174,1
DECORATION,1,16,13174,1
DECORATION,4,16,13174,1
DECORATION,6,16,13174,1
DECORATION,3,16,13174,1
OTHER_ITEMS,24,16,13174,1
DECORATION,48,16,13174,1
DECORATION,48,16,13174,1
DECORATION,36,16,12748,1
OTHER_ITEMS,12,16,12748,1
OTHER_ITEMS,50,16,12748,1
OTHER_ITEMS,25,8,15987,1
OTHER_ITEMS,25,8,15987,1
CAKE CASE,120,8,17677,1
OTHER_ITEMS,480,9,17381,1
OTHER_ITEMS,5,9,11111,1
OTHER_ITEMS,2,9,11111,1
DECORATION,38,9,11111,1
DECORATION,23,9,11111,1
DECORATION,18,9,11111,1
OTHER_ITEMS,8,9,11111,1
OTHER_ITEMS,2,9,11111,1
OTHER_ITEMS,37,9,11111,1
OTHER_ITEMS,1,10,11111,1
DECORATION,49,10,11111,1
DECORATION,24,10,11111,1
DECORATION,24,10,11111,1
OTHER_ITEMS,4,10,11111,1
OTHER_ITEMS,5,10,11111,1
OTHER_ITEMS,6,10,11111,1
OTHER_ITEMS,1,10,11111,1
OTHER_ITEMS,1,10,11111,1
OTHER_ITEMS,2,10,11111,1
OTHER_ITEMS,24,10,14293,1
OTHER_ITEMS,24,10,14748,1
OTHER_ITEMS,24,10,14748,1
OTHER_ITEMS,24,10,14748,1
OTHER_ITEMS,12,10,14748,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,25,10,17674,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,12,10,17674,1
OTHER_ITEMS,11,10,11111,1
OTHER_ITEMS,12,11,15898,1
OTHER_ITEMS,12,11,15898,1
OTHER_ITEMS,12,11,15898,1
OTHER_ITEMS,12,11,15898,1
OTHER_ITEMS,24,11,15898,1
OTHER_ITEMS,25,11,14443,1
OTHER_ITEMS,12,11,15919,1
OTHER_ITEMS,25,11,15919,1
OTHER_ITEMS,25,11,15919,1
OTHER_ITEMS,12,11,15919,1
OTHER_ITEMS,12,11,15919,1
OTHER_ITEMS,25,11,15919,1
OTHER_ITEMS,25,11,15919,1
OTHER_ITEMS,36,11,15860,1
OTHER_ITEMS,24,12,16719,1
OTHER_ITEMS,25,12,16719,1
OTHER_ITEMS,12,12,15301,1
OTHER_ITEMS,12,12,15301,1
DECORATION,36,12,15301,1
DECORATION,36,12,15301,1
DECORATION,36,12,15301,1
DECORATION,48,12,15301,1
DECORATION,48,12,15301,1
OTHER_ITEMS,24,12,14708,1
OTHER_ITEMS,24,12,14708,1
OTHER_ITEMS,25,12,16898,1
OTHER_ITEMS,24,12,16898,1
OTHER_ITEMS,1,12,16898,1
OTHER_ITEMS,1,12,16898,1
OTHER_ITEMS,6,12,12748,1
NO VIEW,5,12,11111,0
OTHER_ITEMS,144,12,17596,1
OTHER_ITEMS,48,12,17596,1
OTHER_ITEMS,5,12,17596,1
OTHER_ITEMS,41,12,17596,1
OTHER_ITEMS,6,12,17596,1
OTHER_ITEMS,1,12,17596,1
OTHER_ITEMS,1,12,17596,1
OTHER_ITEMS,1,12,17596,1
OTHER_ITEMS,24,12,17596,1
OTHER_ITEMS,64,12,17596,1
OTHER_ITEMS,6,12,17860,1
OTHER_ITEMS,12,12,17860,1
OTHER_ITEMS,1,12,13155,1
OTHER_ITEMS,12,12,13155,1
OTHER_ITEMS,48,12,15028,1
OTHER_ITEMS,25,12,17259,1
OTHER_ITEMS,25,12,17259,1
OTHER_ITEMS,12,12,17259,1
OTHER_ITEMS,30,12,17259,1
OTHER_ITEMS,3,12,17259,1
OTHER_ITEMS,12,12,17259,1
OTHER_ITEMS,12,12,17019,1
OTHER_ITEMS,3,12,17019,1
OTHER_ITEMS,2,12,17019,1
OTHER_ITEMS,1,12,17019,1
OTHER_ITEMS,6,12,17019,1
OTHER_ITEMS,5,12,17019,1
OTHER_ITEMS,25,12,16722,1
OTHER_ITEMS,25,12,16722,1
OTHER_ITEMS,25,12,16722,1
OTHER_ITEMS,25,12,16722,1
NO VIEW,12,13,15882,0
OTHER_ITEMS,1,13,15882,1
OTHER_ITEMS,1,13,15882,1
OTHER_ITEMS,1,13,15882,1
OTHER_ITEMS,1,13,15882,1
OTHER_ITEMS,24,13,14667,1
DECORATION,48,13,14667,1
DECORATION,36,13,14667,1
OTHER_ITEMS,4,13,16710,1
OTHER_ITEMS,6,13,16710,1
DECORATION,24,13,16710,1
OTHER_ITEMS,2,13,16710,1
OTHER_ITEMS,12,13,16658,1
OTHER_ITEMS,2,14,17223,1
OTHER_ITEMS,12,14,13030,1
OTHER_ITEMS,12,14,13030,1
OTHER_ITEMS,12,14,13030,1
OTHER_ITEMS,12,14,13030,1
OTHER_ITEMS,12,14,13030,1
OTHER_ITEMS,6,14,17191,1
OTHER_ITEMS,24,14,17191,1
OTHER_ITEMS,72,14,17191,1
OTHER_ITEMS,25,14,17191,1
OTHER_ITEMS,3,14,17841,1
DECORATION,24,14,17841,1
DECORATION,48,15,15194,1
OTHER_ITEMS,25,15,15194,1
OTHER_ITEMS,12,15,17884,1
OTHER_ITEMS,1,15,17884,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17218,1
OTHER_ITEMS,2,15,17812,1
OTHER_ITEMS,24,15,17320,1
OTHER_ITEMS,12,15,17320,1
OTHER_ITEMS,24,15,12748,1
OTHER_ITEMS,2,15,12748,1
OTHER_ITEMS,2,15,12748,1
OTHER_ITEMS,2,15,12748,1
OTHER_ITEMS,2,15,12748,1
OTHER_ITEMS,8,15,12748,1
OTHER_ITEMS,25,15,12748,1
OTHER_ITEMS,2,15,12748,1
OTHER_ITEMS,2,15,12748,1
OTHER_ITEMS,1,15,12748,1
OTHER_ITEMS,1,15,12748,1
NO VIEW,120,16,11111,0
DECORATION,20,16,11111,1
DECORATION,16,16,11111,1
DECORATION,16,16,11111,1
OTHER_ITEMS,12,16,11111,1
OTHER_ITEMS,10,16,11111,1
OTHER_ITEMS,10,16,11111,1
OTHER_ITEMS,1,16,11111,1
OTHER_ITEMS,6,16,11111,1
OTHER_ITEMS,21,16,11111,1
OTHER_ITEMS,18,16,11111,1
OTHER_ITEMS,9,16,11111,1
OTHER_ITEMS,2,16,11111,1
OTHER_ITEMS,6,16,11111,1
OTHER_ITEMS,1,16,11111,1
OTHER_ITEMS,2,16,11111,1
OTHER_ITEMS,1,16,11111,1
OTHER_ITEMS,10,16,17920,1
NO VIEW,7,17,11111,0
NO VIEW,10,17,11111,0
NO VIEW,13,17,11111,0
NO VIEW,1,17,11111,0
OTHER_ITEMS,12,17,17869,1
OTHER_ITEMS,36,17,13564,1
OTHER_ITEMS,7,17,13564,1
OTHER_ITEMS,20,17,13564,1
OTHER_ITEMS,1,17,11111,1
OTHER_ITEMS,12,10,12681,1
OTHER_ITEMS,12,10,12681,1
OTHER_ITEMS,12,10,12681,1
OTHER_ITEMS,25,10,12681,1
OTHER_ITEMS,24,10,12567,1
DECORATION,36,11,12971,1
DECORATION,36,11,12971,1
OTHER_ITEMS,36,11,14733,1
OTHER_ITEMS,24,11,17017,1
OTHER_ITEMS,48,11,17017,1
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,2,11,11111,0
DOORMAT,3,11,11111,1
DOORMAT,1,11,11111,1
TEA SET,1,11,11111,1
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,2,11,11111,0
NO VIEW,5,11,11111,0
NO VIEW,2,11,11111,0
NO VIEW,3,11,11111,0
NO VIEW,3,11,11111,0
KITCHEN SCALES,1,11,11111,1
KITCHEN SCALES,3,11,11111,1
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,3,11,11111,0
WICKER,29,11,11111,1
WICKER,2,11,11111,1
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,1,11,11111,0
NO VIEW,3,11,11111,0
NO VIEW,1,11,11111,0
BAG,1,11,11111,1
